Time_submitted,text,rating,Total_thumbsup,Reply,sentiment,text_length,word_count,text_clean
2022-06-02 17:54:24,A great app with millions of songs just right for you,5,0,,1,53,11,great app million song right
2022-06-04 16:04:46,I love Spotify with all my ❤️,5,0,,1,29,7,love spotify
2022-06-12 15:26:51,Terrible experience when using it to stream on Sonos. YouTube music plays wonderfully but Sonos takes minutes for some of the speakers to start working,1,0,,0,151,25,terrible experience stream sonos youtube music play wonderfully sonos take minute speaker start work
2022-06-24 08:12:46,I can't use it. It keep showing the logo only and not load in. I have delete and download it back several times but it didn't work,1,0,,0,130,27,not use show logo load delete download time not work
2022-06-01 06:27:38,It's excellent app n I am enjoy has a music lover by getting all information,5,0,,1,76,15,excellent app enjoy music lover get information
2022-06-14 12:49:46,Excellent quality and great choice,5,0,,1,34,5,excellent quality great choice
2022-07-06 21:41:20,Please add the ability to play your whole playlist and not have to shuffle to different songs and add the ability to play your whole playlist on Alexa devices through the Alex skill please thank you so much.,2,0,,0,207,38,add ability play playlist shuffle different song add ability play playlist alexa device alex skill thank
2022-06-24 00:03:56,Best way to listen to our favorite 🎶 music,5,0,,1,42,9,good way listen favorite music
2022-06-26 05:49:46,"I don't really like the new update, I think it's unfair to only have 6 skips per hour cause it depends on the mood whether I wanna listen to it or skip it.",2,0,,0,155,33,not like new update think unfair skip hour cause depend mood wanna listen skip
2022-06-16 00:17:19,Top notch Features with Clean UI. Just Amazing 🤩,5,0,,1,48,9,notch feature clean ui amazing
2022-06-14 15:19:29,"The ads are insane at this point, 1 MAYBE 2 songs play and then 4 minutes of ads. The ""watch this video for 30min of ad free listening"" is a lie every single time now. Watch it, one song plays and guess what, 4 minutes of ads again. Don't deal with the bs, go back to Pandora where they won't bully you into buying premium. Also their 4.3-star rating is a complete lie, vast majority of the ""5 star"" reviews are spam accounts, if you read them you will see actual people are giving 1-2 stars.",1,0,,0,492,96,ad insane point maybe song play minute ad watch video 30min ad free listening lie single time watch song play guess minute ad not deal bs pandora will not bully buy premium 43star rating complete lie vast majority star review spam account read actual people give 12 star
2022-06-17 10:29:38,"The song radio doesn't work at all. Also i have spotify premium and when i listen to podcast, i get ads.",2,0,,0,104,21,song radio not work spotify premium listen podcast ad
2022-07-08 19:50:00,"I am very disappointed, I listen to spotify all the time and am completely tired of stupid suggested songs, I even put on yhe blocker in settings and it still doesnt work!! I WANT TO LISTEN TO MY OWN SONGS!!!!! Not popular songs everyone else likes. I AM GOING TO TRY OTHER COMPANIES, BECAUSE I SURE AS HECK HATE THIS ONE!!",1,0,,0,323,61,disappointed listen spotify time completely tired stupid suggest song yhe blocker setting not work want listen song popular song like go try company sure heck hate
2022-06-05 19:12:17,"There are too many ads , which is really very disturbing!!!!",2,1,,0,60,11,ad disturbing
2022-06-16 17:06:10,"Great music app. The ads can be bothersome but premium settles that issue. Great catalog of artists and podcasts. Also great that I can use it on my PS4, pc and phone.",4,0,,1,167,32,great music app ad bothersome premium settle issue great catalog artist podcast great use ps4 pc phone
2022-06-09 07:15:29,"Strait up, solid app.",5,0,,1,21,4,strait solid app
2022-06-16 21:44:34,All I gotta say is Spotify is frustrating asf to use.,1,0,,0,53,11,get to spotify frustrating asf use
2022-07-02 01:56:25,Great app tons of music,5,0,,1,23,5,great app ton music
2022-06-13 05:31:27,Great music app.,5,0,,1,16,3,great music app
2022-06-15 14:34:35,I really liked this app.It works well after exhausting my daily data limit.This app uses less data and also the sleep timer is very helpful for me fall asleep.Its helps in good listening to music.I really liked this app that is why am giving five stars.I will suggest this app for all music listenors.I can't get lyrics in my phone hope that fix it soon so that i give four stars where lyrics are available in other phones.,4,0,,1,423,78,like appit work exhaust daily datum limitthis app use datum sleep timer helpful fall asleepit help good listening musici like app give starsi suggest app music listenorsi not lyric phone hope fix soon star lyric available phone
2022-06-20 19:23:46,"I really like the app, I would give Spotify a 5 star rating if there weren't so many adds and premium features, on my Xbox it lets me choose what songs I want to listen to and have infinite skips. But when I'm on my phone I have to shuffle play random songs, I also don't like how Spotify adds songs to my playlist, I keep hiding them but there are more getting added every day, I would appreciate it if you guys would just have a recommendation list under the songs, but don't play them.",4,0,,1,488,96,like app spotify star rating not add premium feature xbox let choose song want listen infinite skip phone shuffle play random song not like spotify add song playlist hide get add day appreciate guy recommendation list song not play
2022-06-02 14:13:50,"I rate 1 over 5 (not judgement) when u want to play the song that u want to hear its comes to shuffle it don't want you to play the song and it always shuffle, the spotify only wants you to pay so u can hear the song, and when u play the song in library it only sing the chorus not the whole song.. pls i want you to make it better..",1,0,,0,333,73,rate judgement want play song want hear come shuffle not want play song shuffle spotify want pay hear song play song library sing chorus song pls want well
2022-06-23 01:30:01,"The best music streaming platform ever, it even comes with offline access to all the downloaded songs. Before it, l was missing out a lot, look at me now 😁😁😁😁😁all smiles.",5,0,,1,170,31,good music streaming platform come offline access download song miss lot look smile
2022-07-05 18:49:35,"Offline mode takes a while to respond, an issue that has plagued 3 of my phones (2x Samsung, 1x oppo many android update, app updates and years later still.",4,0,,1,156,29,offline mode take respond issue plague phone 2x samsung 1x oppo android update app update year later
2022-06-11 15:15:35,Relentlessly nags me to give it Bluetooth access.,2,0,,0,49,8,relentlessly nag bluetooth access
2022-06-27 23:35:00,Spotty is the best! They have all my favorite music.,5,0,,1,52,10,spotty good favorite music
2022-06-07 01:00:35,"This app is crashing on my new Android phone. I tried uninstalling and reinstalling, still the same issues.",1,0,,0,107,18,app crash new android phone try uninstalle reinstall issue
2022-06-15 15:17:43,"The app is good, i absolutely love it but I recently got a problem in my phone so i updated it, therefore I had to reinstall Spotify and clearly i have been trying to log in sibe last 4 days but it does not let me log in.😅 I have tried it in every way be it number or sing in or log in it does not let me in by my, i have my acc already in it i just need to log in. If you could just fix this problem, so i acn use this amazing app again.☺️",4,0,,1,440,100,app good absolutely love recently get problem phone update reinstall spotify clearly try log sibe day let log try way number sing log let acc need log fix problem acn use amazing app
2022-07-08 04:05:09,Great song choices.,5,0,,1,19,3,great song choice
2022-06-04 23:52:55,Love the app and all the content that comes with it!,5,0,,1,52,11,love app content come
2022-05-31 17:12:16,Very good experience without subscription also XD,5,0,,1,49,7,good experience subscription xd
2022-07-06 22:34:04,If you are into music or podcasts then they got you. Got more than you could want. More than the others. And better pricing than the others. Top shelf all day.,5,0,,1,159,31,music podcast get get want well pricing shelf day
2022-06-11 06:04:28,Why'd y'all remove the enhance button in playlists?! Was the best feature.,4,0,,1,74,12,remove enhance button playlist good feature
2022-06-22 16:42:11,The music is awesome!😁😁😁,5,0,,1,24,4,music awesome
2022-06-04 13:21:53,I like this because all of my music lover friends downloaded this apps😍,4,0,,1,71,13,like music lover friend download app
2022-06-30 19:51:36,Good music experience All songs r available in this😘😘😘,5,0,,1,54,9,good music experience song available
2022-06-27 02:28:12,My app is installed and now it's saying no internet connection...... What's the matter?,1,0,,0,87,14,app instal say internet connection matter
2022-06-02 11:35:08,"This is very gorgeous app to listen any songs,padcasts. From me, I gave it ***** stars.",5,0,,1,87,16,gorgeous app listen songspadcast give star
2022-06-09 17:56:07,The most horrible music listening experience to date,1,0,,0,52,8,horrible music listen experience date
2022-06-21 09:11:23,Its a good music app.,4,0,,1,21,5,good music app
2022-06-06 08:59:02,"I can't play just one song, it forces me to play an entire playlist. This app is just too complicated",1,0,,0,101,20,not play song force play entire playlist app complicated
2022-06-22 03:40:29,Great selection of all music 🎵,5,0,,1,30,6,great selection music
2022-06-17 22:22:10,By far the Best music app love it! Still #1! Every update gets better!,5,0,,1,70,14,far good music app love update get well
2022-06-13 13:07:27,"Nice app, I love the track selection even without giving instruction on what to play!",5,0,,1,85,15,nice app love track selection give instruction play
2022-06-10 04:46:39,"Hi, spotify is awesome but don't know my spotify is not opening. I tried opening it but it closses please do something. Other wise the app is very very cool and has a large amount of songs. And if you could do something here is my username : Reck J",4,0,,1,248,50,hi spotify awesome not know spotify open try open closse wise app cool large song username reck
2022-06-20 09:47:42,Brilliant App... very functional and apt for the gospel music uses I desire of it etc.,5,0,,1,86,16,brilliant app functional apt gospel music use desire etc
2022-06-15 08:47:46,"Very annoying ways this has to interrupt your listening. 4 stars because the app loads so fast it's way faster to close the app, turn it on again, and continue listening than to actually wait for even one (much less two) of their stupid ads to finish playing.",4,0,,1,259,48,annoying way interrupt listen star app load fast way fast close app turn continue listen actually wait stupid ad finish play
2022-06-12 20:34:18,I love it sad thing it needs wifi connection to be able to listen to music and also.. It outs random songs inmy play list and none of my sings in my play list gets played its like it doesn't exist Spotify help,4,0,,1,209,43,love sad thing need wifi connection able listen music out random song inmy play list sing play list get play like not exist spotify help
2022-07-06 10:36:38,Very addective and super play list,5,0,,1,34,6,addective super play list
2022-06-19 01:12:44,I love the app. Been using it for many years,5,0,,1,44,10,love app year
2022-06-13 21:35:47,a lot of commercials lately,4,0,,1,27,5,lot commercial lately
2022-07-04 09:53:31,"Ads, ads everywhere, I understand an ad every three songs, but not three ads for every song, since yesterday that's what I get constanta both on mobile and pc, is this a bug or what?",1,1,,0,182,35,ad ad understand ad song ad song yesterday constanta mobile pc bug
2022-06-03 11:04:22,Great! I am really enjoying this app! Thank you!,5,0,,1,48,9,great enjoy app thank
2022-07-09 06:56:51,"I love 💓 this app . It has ads but not that level, that's the reason. And you can choose your favorite artist. You can enjoy different Playlist in just 28 mb. And resso use 68 mb. So I prefer Spotify.",5,0,,1,200,41,love app ad level reason choose favorite artist enjoy different playlist 28 mb resso use 68 mb prefer spotify
2022-06-03 11:54:53,Crashes if you try to use it and play Pokemon go still crashing if you want to use any other apps at the same time,5,0,,1,114,25,crash try use play pokemon crash want use app time
2022-06-28 19:20:17,"Even after a new update, spotify never works properly. Now the issue is its not playing podcast videos. Really tired of paying for an app that never works. Cleared my cash, force stopped the app, checked settings allow all data and not save pods as audio only",1,0,,0,259,47,new update spotify work properly issue play podcast video tired pay app work clear cash force stop app check setting allow datum save pod audio
2022-06-27 18:22:42,I love my Spotify premium family plan! I like making my own Playlist and the suggestions Spotify generates are many times spot on,5,0,,1,129,23,love spotify premium family plan like make playlist suggestion spotify generate time spot
2022-06-10 20:29:34,Always can rely on a great tune to be available,5,0,,1,47,10,rely great tune available
2022-06-03 17:21:58,My spotify is not working from the past week.the app keeps shutting down whenevr I play music I did every thing I was told about whether it's login log out or reinstalling the app but I still face the same problem I want spotify to resolve my issue and help me out.,2,0,,0,265,52,spotify work past weekthe app keep shut whenevr play music thing tell login log reinstall app face problem want spotify resolve issue help
2022-06-06 11:22:41,"Annoying. The app will randomly start playing music while you're sitting in a meeting. While in your car, it continues playing when you shut off your engine. Lot of work to do on this one. Considering I had this same problem 2 years ago, I don't expect much to change.",1,1,,0,268,50,annoying app randomly start play music sit meeting car continue play shut engine lot work consider problem year ago not expect change
2022-06-18 22:39:33,Fantastic app I've never searched for a song that couldn't be found Spotify has everything I've ever looked for and then some love not having the commercials and a big library of songs never ending wonderful entertainment,5,0,,1,221,37,fantastic app ve search song not find spotify ve look love have commercial big library song end wonderful entertainment
2022-06-10 23:44:46,The Best Music App. if all time. member since08,5,0,,1,47,9,good music app time member since08
2022-07-02 01:55:48,Great app. Good connectivity,5,0,,1,28,4,great app good connectivity
2022-06-12 16:53:46,Worst app it always show no internet connection,1,0,,0,47,8,bad app internet connection
2022-06-15 23:07:47,Good app I like that commercials don't interrupt you every 9 seconds but maybe get rid of the pop up might make someone accidentally delete one of their playlist or something important. Something weird is that whenever I search up a specific song I press play but it plays a different song and really annoys me. But other than that it's a great app for music!,4,15,,1,359,66,good app like commercial not interrupt second maybe rid pop accidentally delete playlist important weird search specific song press play play different song annoy great app music
2022-06-04 07:47:00,Easy to get started retrieve nmu albums from many years ago thousands of songs to listen to all my life and loving it simple to program,5,0,,1,135,26,easy start retrieve nmu album year ago thousand song listen life love simple program
2022-07-07 23:09:52,Really enjoy the music. No technical problems.,5,0,,1,46,7,enjoy music technical problem
2022-07-07 20:03:49,"Amazing for music. Glitchy and extremely unreliable for podcasts. Please fix it asap, Premium doesn't feel very premium anymore. Edit: One year later and the issue remains. 2 star becomes 1 star.",1,0,,0,195,32,amazing music glitchy extremely unreliable podcast fix asap premium not feel premium anymore edit year later issue remain star star
2022-06-12 19:16:48,"With premium, I was able to listen to music freely and with the lyrics I could learn the song so I could listen to it. Spotify is the best app to stream music",5,0,,1,158,33,premium able listen music freely lyric learn song listen spotify good app stream music
2022-06-03 03:51:16,"Works most of the time, but the iPhone app is so much more better",4,0,,1,65,14,work time iphone app well
2022-06-04 14:37:24,"Great app, but they make it very, very difficult to make any sort of change to your account. Logging in, changing my premium plan, adding a family member to a family plan--all things that have no easy way to accomplish, not even having the option within the app itself. Instead you have to go onto their website which is just about as straightforward. So long as you never have to do anything with your account, Spotify is awesome. But the frustration quickly brings a 5 star app to 2.",2,46,,0,485,89,great app difficult sort change account log change premium plan add family member family planall thing easy way accomplish have option app instead website straightforward long account spotify awesome frustration quickly bring star app
2022-06-06 01:14:14,"They tricked me very well, they drugged me with so much selections, then they dropped me while i wanted to listen too my choice, then a whole bunch of advertising",1,0,,0,162,30,trick drug selection drop want listen choice bunch advertising
2022-06-14 03:39:12,9.99 wasn't a bad deal.... Until they started charging my card twice a month.,1,0,,0,77,14,999 not bad deal start charge card twice month
2022-06-06 16:55:09,"When I pick the song I want to hear, it chooses a random song for me but not the song I wanted to hear, I kept trying but it still doesn't work. Please fix this bug/glitch because I can't select the song I wanted to hear.",1,0,,0,221,46,pick song want hear choose random song song want hear keep try not work fix bugglitch not select song want hear
2022-06-22 13:43:38,This platform is really awesome but premium is little bit higher In price so that yt music is more Better option than that because of affordable price with video features and minimal primium range one premium for everyone .,4,0,,1,223,39,platform awesome premium little bit high price yt music well option affordable price video feature minimal primium range premium
2022-06-29 12:52:44,I can hear all my favourite songs,5,0,,1,33,7,hear favourite song
2022-06-01 06:27:10,I mean the songs are pretty good but the update is horrible fix it please I can't play my favorite song on my playlist and I can't listen to any songs it just play random songs instead of the one I wanted to play,1,0,,0,212,44,mean song pretty good update horrible fix not play favorite song playlist not listen song play random song instead want play
2022-06-24 07:07:55,"I hate the fact I can't put the song I want as a free user, I just want this one specific song to listen to first in my liked but I only get to hear a couple seconds of it, I have a bunch of liked songs so it's hard to get to the one I want in my liked. Also the 6 skips only and having to wait for more skips is annoying as a free user",2,0,,0,336,78,hate fact not song want free user want specific song listen like hear couple second bunch like song hard want liked skip have wait skip annoying free user
2022-06-24 20:28:16,It was working fine but now nothing is working I can't play anything,2,0,,0,68,13,work fine work not play
2022-06-17 08:11:44,"I've been using it for years and the only problem I've ever encountered is that it crashes way too often, especially when I'm trying to click on a podcast episode.",4,0,,1,163,30,ve year problem ve encounter crash way especially try click podcast episode
2022-06-02 19:49:33,What happened to the shuffle feature? That big button at the top was ideal.,4,0,,1,75,14,happen shuffle feature big button ideal
2022-07-05 13:46:39,More data it's taking 30 min 400 mb it took,1,0,,0,43,10,datum take 30 min 400 mb take
2022-06-24 21:01:34,For some reason I can't listen to the music that I downloaded for some reason,2,0,,0,77,15,reason not listen music download reason
2022-06-19 21:41:40,"Fantastic so far, one of my favourite apps!",5,0,,1,43,8,fantastic far favourite app
2022-06-19 22:32:14,Great content but adds are becoming annoying and app is very unstable and crashes constantly.....,2,0,,0,97,15,great content add annoying app unstable crash constantly
2022-07-03 10:55:21,I took the premium but still I can't download and the episode can't be downloaded but it says u can but it's all fake 😭😡💩💩,4,0,,1,122,25,take premium not download episode not download say fake
2022-06-20 19:06:49,"Great UI, expansive catalogue, and instantaneous music starts. It's the head of the pack, currently.",5,0,,1,100,15,great ui expansive catalogue instantaneous music start head pack currently
2022-06-04 01:44:09,"This is a great app it really is, but I think mine's updated the wrong way and I CAN BARLEY hear the song I wanna be playing, and then I restarted the app and play music it doesn't work at all. *PLEASE FIX IT *",2,0,,0,210,45,great app think mine update wrong way barley hear song wanna play restart app play music not work fix
2022-07-04 11:03:01,Ever since the June 2022 update controls no longer work. The only way to pause or stop spotify is to close the app. Media controls indicate no media is playing when audio is playing.,1,2,,0,182,34,june 2022 update control long work way pause stop spotify close app medium control indicate media play audio play
2022-06-08 14:51:41,Wow! Spotify is so wonderful 💕 it works quickly and it's very easy to use it👏👏,5,0,,1,78,16,wow spotify wonderful work quickly easy use
2022-06-13 20:49:30,Spotify doesn't disappoint. I depend on Spotify to keep me going at work 10-14 hrs a night. The large collection of choices make it possible to never have to repeat a podcast or music line up BUT Still have the option if I choose to repeat. Thnx Spotify for helping me focus.,5,0,,1,275,52,spotify not disappoint depend spotify go work 1014 hrs night large collection choice possible repeat podcast music line option choose repeat thnx spotify help focus
2022-06-18 15:13:33,Love all the integrations of this app that is everywhere,5,0,,1,56,10,love integration app
2022-07-09 06:55:33,Umm... Lately There is Auto Pausing Problem when the screen Locks Hope It Will Fix Soon,4,0,,1,87,16,umm lately auto pausing problem screen lock hope fix soon
2022-06-21 14:02:22,"It's pretty good, although it does change music on you sometimes. For example, I'd be listening to a playlist of 8 Graves, and then it'd play TeZatalks out of nowhere. Other than that, it's fine.",4,0,,1,195,35,pretty good change music example listen playlist graf play tezatalk fine
2022-07-01 14:49:00,My music skips like a broken cd. Still skips like a scratched cd ugh. I pay too much for these issues.,1,0,,0,102,21,music skip like broken cd skip like scratch cd ugh pay issue
2022-06-23 07:34:40,"I like spotify a lot. But it glitches, I'll be doing something on my phone and till just randomly stop playing music! And i when i go back into the app it'll start the song over. Please fix this its so frustrating!! It happens often.",4,0,,1,233,45,like spotify lot glitche ill phone till randomly stop play music app ll start song fix frustrating happen
2022-07-06 12:52:39,I love bts songs sooo much thank for providing this all😇😇,5,0,,1,57,11,love bts song sooo thank provide
2022-06-24 16:21:24,"If you hear music while gaming,this is the best choice for you",5,0,,1,62,12,hear music gamingthis good choice
2022-05-31 15:34:45,"There's a bug that I've been experiencing for over a month now. When you play a song in a long playlist, sometimes the volume will just turn low directly, and sometimes the song just keeps playing in Spotify but not in the background.",4,1,,1,234,43,bug ve experience month play song long playlist volume turn low directly song keep play spotify background
2022-06-01 14:35:31,Enjoy this music app for years!,5,0,,1,31,6,enjoy music app year
2022-06-25 16:40:09,Constantly opens the media controls in quick setting whenever I connect any BT device. This shouldn't even autostart let alone start playing,1,0,,0,140,22,constantly open medium control quick setting connect bt device not autostart let start play
2022-06-17 23:20:07,"Wish it wasn't so limited in available bands\songs, but the app itself and it's features work great.",4,1,,1,100,17,wish not limited available bandssong app feature work great
2022-06-06 03:29:24,"The app is amazing, except for one thing. When I make a Playlist, it adds random songs to it. There's no setting to turn this off either. If I want a Playlist containing songs I like, I don't want random songs I may find inappropriate added to the Playlist. Don't tell me to get premium either, it's absurd to force extra content onto someone. Premium should be to add content, not removing forced content. Other than that, I guess it's ok...",1,76,,0,442,81,app amazing thing playlist add random song setting turn want playlist contain song like not want random song find inappropriate add playlist not tell premium absurd force extra content premium add content remove force content guess ok
2022-06-30 12:29:57,Stupid app won't let me play certain specific songs it's always on shuffle play without premium,1,1,,0,95,16,stupid app will not let play certain specific song shuffle play premium
2022-07-07 02:36:37,Not Working its showing only black screen,1,0,,0,41,7,work show black screen
2022-07-02 02:34:25,"I like it and although many people are complaining it works just fine the playlist will be ""blocked"" sometimes on some devices because of updates but if you make sure it is updated it is fine.",4,0,,1,192,36,like people complain work fine playlist block device update sure update fine
2022-06-15 16:52:08,Using spotify for several years and never going back to pandora or youtube,5,0,,1,74,13,spotify year go pandora youtube
2022-06-28 03:58:28,really good wish we could do more stuff without having premium,4,0,,1,62,11,good wish stuff have premium
2022-05-31 14:14:28,It's always been glitch and laggy even with strong connection and now the lyrics won't load,1,0,,0,91,16,glitch laggy strong connection lyric will not load
2022-06-20 23:18:21,"Don't get me wrong, I love Spotify, it's just.. how I customize my liked playlist and I play it like how some people do and what happens while playing it. Well what I'm trying to get at is I am not happy with how my liked playlist plays recommended songs that I have to spend all of my skips to get to a song I actually like! Thus has happened more than once and more often, it even happened today.",4,0,,1,398,80,not wrong love spotify customize liked playlist play like people happen play try happy liked playlist play recommend song spend skip song actually like happen happen today
2022-06-22 10:59:40,"I usually love this app but just in the past week or so, that problem of constant stopping mid-song randomly is back. I've tried uninstalling and reinstalling, restarting my phone and just did an update of the app this morning and still nothing. It's so frustrating that I'm using Pandora and YouTube instead, which is annoying because I pay for Spotify. If this isn't fixed quickly, I'm cancelling my subscription!",2,193,,0,415,70,usually love app past week problem constant stopping midsong randomly ve try uninstalle reinstall restart phone update app morning frustrating pandora youtube instead annoying pay spotify not fix quickly cancel subscription
2022-07-09 03:03:24,Awesome app but can reduce ads for free users,4,0,,1,45,9,awesome app reduce ad free user
2022-06-24 12:49:21,"Changed my 1 star to 5. Not even going to explain why, but just use Spotify as best music streaming service available.",5,0,,1,118,22,change star go explain use spotify good music streaming service available
2022-06-26 13:09:43,"love it, I always rely on this for music. I also have the premium plan",5,0,,1,70,15,love rely music premium plan
2022-06-20 01:14:22,seriously so good. their system is great. music wow 😻.,5,0,,1,54,10,seriously good system great music wow
2022-06-20 06:37:21,I'm actually giving like 4.9 stars just because I can't select multiple songs at once.,5,0,,1,86,15,actually give like 49 star not select multiple song
2022-06-17 20:39:30,"Recently I can only listen to 3 or 4 songs before the skipping starts and the music quality is unbearably bad. Contacted support 3 times, they didn't even engage in trying to fix it, just no interactions in the chats the last 2 times. Will likely cancel subscription if I can't get someone to try and address this over the weekend.",1,5,,0,331,61,recently listen song skipping start music quality unbearably bad contact support time not engage try fix interaction chat time likely cancel subscription not try address weekend
2022-06-25 05:56:54,Great app honestly but sometimes when you choose a particular song it plays a completely different song and that's quite annoying but otherwise it's great and highly reccomend,4,0,,1,175,28,great app honestly choose particular song play completely different song annoying great highly reccomend
2022-07-05 10:41:57,I've been using Spotify for quite some time already. And in general it's cool. But recently I started experience problems with playing songs and podcasts in offline mode. And in general I have an impression that app became more laggy. Hope this is temporary.,4,4,,1,258,44,ve spotify time general cool recently start experience problem play song podcast offline mode general impression app laggy hope temporary
2022-06-01 23:27:31,"Lately, when I shuffle play my playlist, it only plays one song and then just stops. I got back to the app, and do reshuffle my playlist and it still does the same thing. I'm literally about to uninstall this and get another app.",1,0,,0,229,44,lately shuffle play playlist play song stop get app reshuffle playlist thing literally uninstall app
2022-06-22 15:09:34,"I like the playlists, I like the amount of songs and artists. I absolutely HATE the free version as you basically have no control over choosing songs or playlists anymore and you get 2 songs and 4 ads. You're being forced into paying for the subscription because they make it annoying enough. I'd rather go to YouTube or Amazon music.",1,39,,0,334,60,like playlist like song artist absolutely hate free version basically control choose song playlist anymore song ad force pay subscription annoying youtube amazon music
2022-06-12 23:21:26,"Beyond my expectations , I'm not very technical so they've made it easy and helpful , thanks",5,0,,1,92,17,expectation technical ve easy helpful thank
2022-06-26 16:33:56,"So far, so good. Good design collection as well!",5,0,,1,48,9,far good good design collection
2022-06-04 12:14:15,"It's quite a good app all the music you want and some you weren't even looking for! Overall, it's a banger and I hope you enjoy the app as much as I did!",4,0,,1,153,33,good app music want not look overall banger hope enjoy app
2022-06-23 22:49:48,"Has been great, hate to say that too early though...",5,0,,1,52,10,great hate early
2022-06-16 07:26:37,The android app has recently become buggy and lagging. Everything is fine until I launch Spotify and the entire phone laggs,4,0,,1,123,21,android app recently buggy lag fine launch spotify entire phone laggs
2022-06-24 17:52:44,Samsung S21 Ultra. South Africa. Shuffle keeps turning on.,5,0,,1,58,9,samsung s21 ultra south africa shuffle keep turn
2022-06-23 15:56:50,"I went into an area where my phone service didn't work and I've lost all of my music when the app closed out and booted me off of my account, which I can't get back into. The amount of ads being 4 to 5 every other song.",1,0,,0,219,47,go area phone service not work ve lose music app close boot account not ad song
2022-07-01 23:55:20,"Great price for a great service. Love, love, love",5,0,,1,49,9,great price great service love love love
2022-07-07 06:41:09,I love it. All I can say is. It has all I needed to hear. ❤️❤️❤️,5,0,,1,64,16,love need hear
2022-06-30 09:17:27,how to make basic fried rice 3 cups cooked rice * 2 Tbs sesame oil. 1 small white onion chopped. 1 cup frozen peas and carrots thawed. 2-3 Tablespoons soy sauce more or less to taste. 2 eggs lightly beaten. 2 Tbsp chopped green onions optional.,5,0,,1,244,46,basic fried rice cup cook rice tbs sesame oil small white onion chop cup freeze pea carrot thaw 23 tablespoon soy sauce taste egg lightly beat tbsp chop green onion optional
2022-07-08 01:47:07,Pretty awesome... I get to listen to music and stuff. You have to have premium if you don't wanna listen to ads every other song.,4,0,,1,129,25,pretty awesome listen music stuff premium not wanna listen ad song
2022-07-05 03:34:09,Can't use the search option anymore. Keeps on saying 'No internet connection' while my internet works just fine. It's getting impossible to use Spotify with all these bugs. Please fix it.,1,1,,0,187,31,not use search option anymore keep say internet connection internet work fine get impossible use spotify bug fix
2022-06-25 16:01:08,Worst app ever just go and download SoundCloud instead of this app its the worst app i have ever seen it has like a billions of ads in it and its just a weird wastes all of your time on ads rather then listening to music🎤🎼🎹🎶,1,0,,0,224,46,bad app download soundcloud instead app bad app see like billion ad weird waste time ad listen music
2022-06-21 21:09:06,Stop asking me to connect to Alexa devices. I don't own any,1,3,,0,59,12,stop ask connect alexa device not
2022-07-06 21:34:08,"Love it!! Has any and all my old Rock favorites, Like Frank Marino, and Pat Travers, as well 90's Grunge.",5,0,,1,105,20,love old rock favorite like frank marino pat traver 90 grunge
2022-07-07 14:00:00,"☹️☹️☹️ Spotify is an amaazing app.. knowing tht.. i went for d premium.. but even aftr the payment, it is still not showing premium n still i get ads .. if anybody cud help.. pls do☹️",5,0,,1,183,36,spotify amaazing app know tht go premium aftr payment show premium ad anybody cud help pls
2022-06-18 03:40:49,I just loved this one... without ads non-stop music🤩🤩,5,0,,1,53,9,love ad nonstop music
2022-06-14 14:18:09,Best music app I ever see,4,1,,1,25,6,good music app
2022-06-05 16:12:33,NOTHING TO SAY ABOUT THIS SPOTIFY APP JUST I LIKE SONGS,5,0,,1,55,11,spotify app like song
2022-06-09 19:37:50,Wish you could unload your music for off line enjoyment.,4,0,,1,56,10,wish unload music line enjoyment
2022-06-21 03:14:52,"Premium subscriber for many years, and I'm troubled by the increasing instability and new bugs. What worked perfectly for years now fails constantly even on completely different devices. For example, player control will disappear leaving you unable to control playback, then requiring you to force stop app, restart to restore control. And suggested music is far inferior to Pandora's genome. Seems that Spotify favors music that favors their own preferences than yours.",2,25,,0,470,72,premium subscriber year trouble increase instability new bug work perfectly year fail constantly completely different device example player control disappear leave unable control playback require force stop app restart restore control suggest music far inferior pandoras genome spotify favor music favor preference
2022-06-20 07:41:03,This app is very bad cant download music,1,0,,0,40,8,app bad not download music
2022-06-22 18:36:16,Spotify double charged me for a year and a half and I didn't notice. One month last year they charged me 4 times on the same day. I canceled my subscription in November 21 and they continued to charge me. The only reason I noticed any of it was because I was looking through my transaction history. I am not impressed and will definitely be deleting my account. Not to mention I've been going back and forth with the customer service representative for days. They do not have a phone number either.,1,0,,0,498,92,spotify double charge year half not notice month year charge time day cancel subscription november 21 continue charge reason notice look transaction history impressed definitely delete account mention ve go forth customer service representative day phone number
2022-06-02 14:54:28,Plays good music and you don't have to go searching for stuff because once you select the song it plays songs of that genre following very good program.,5,0,,1,152,28,play good music not search stuff select song play song genre follow good program
2022-06-06 19:38:51,To good to otragesce I LIKE IT I LIKE A LOT LIKE I LIKE A ROLLO AND I DON'T CHERE,5,0,,1,81,20,good otragesce like like lot like like rollo not chere
2022-06-27 11:35:22,"Love this app!...great music, great selection, awesome!",5,0,,1,55,7,love appgreat music great selection awesome
2022-06-16 14:05:41,Pay $15 for premium to have many issues. Offline songs don't load and app crashes frequently.,1,0,,0,93,16,pay 15 premium issue offline song not load app crash frequently
